stationId,carId,path,start_date_time,end_date_time
140199,206921,"[[115.89783333333334, 28.3334, '2021-09-10 13:59:15'], [115.89811666666668, 28.334233333333334, '2021-09-10 13:59:30']]",2021-09-10 13:59:15,2021-09-10 13:59:30
124180,206921,"[[115.90331666666668, 28.34965, '2021-09-10 14:03:00'], [115.90331666666668, 28.34965, '2021-09-10 14:03:15'], [115.90368333333332, 28.3506, '2021-09-10 14:03:30']]",2021-09-10 14:03:00,2021-09-10 14:03:30
133655,206921,"[[115.91395, 28.381766666666667, '2021-09-10 14:10:00'], [115.91456666666669, 28.38355, '2021-09-10 14:10:15']]",2021-09-10 14:10:00,2021-09-10 14:10:15
140202,206921,"[[115.91558333333332, 28.38615, '2021-09-10 14:10:45'], [115.91608333333332, 28.387516666666667, '2021-09-10 14:11:00']]",2021-09-10 14:10:45,2021-09-10 14:11:00
133803,206921,"[[115.92026666666666, 28.435716666666668, '2021-09-10 14:18:15'], [115.92036666666668, 28.4363, '2021-09-10 14:18:30']]",2021-09-10 14:18:15,2021-09-10 14:18:30
139142,206921,"[[115.92226666666669, 28.447966666666662, '2021-09-10 14:21:45'], [115.92195, 28.44983333333333, '2021-09-10 14:22:00']]",2021-09-10 14:21:45,2021-09-10 14:22:00
139141,206921,"[[115.92186666666667, 28.4554, '2021-09-10 14:23:30'], [115.92183333333334, 28.457266666666666, '2021-09-10 14:23:45'], [115.9218, 28.459116666666667, '2021-09-10 14:24:00'], [115.92173333333334, 28.460816666666663, '2021-09-10 14:24:15']]",2021-09-10 14:23:30,2021-09-10 14:24:15
139140,206921,"[[115.92186666666667, 28.4554, '2021-09-10 14:23:30'], [115.92183333333334, 28.457266666666666, '2021-09-10 14:23:45'], [115.9218, 28.459116666666667, '2021-09-10 14:24:00'], [115.92173333333334, 28.460816666666663, '2021-09-10 14:24:15']]",2021-09-10 14:23:30,2021-09-10 14:24:15
140207,206921,"[[115.92153333333331, 28.47533333333333, '2021-09-10 14:26:00'], [115.92148333333331, 28.47648333333333, '2021-09-10 14:26:15']]",2021-09-10 14:26:00,2021-09-10 14:26:15
139137,206921,"[[115.92441666666669, 28.48495, '2021-09-10 14:27:30'], [115.92523333333334, 28.486716666666663, '2021-09-10 14:27:45']]",2021-09-10 14:27:30,2021-09-10 14:27:45
123860,206921,"[[115.92716666666666, 28.491066666666665, '2021-09-10 14:28:30'], [115.9277, 28.492266666666666, '2021-09-10 14:28:45']]",2021-09-10 14:28:30,2021-09-10 14:28:45
139134,206921,"[[115.93213333333334, 28.50195, '2021-09-10 14:31:45'], [115.9329, 28.503633333333333, '2021-09-10 14:32:00']]",2021-09-10 14:31:45,2021-09-10 14:32:00
110798,206921,"[[115.94068333333334, 28.52968333333333, '2021-09-10 14:37:45'], [115.94078333333331, 28.531016666666662, '2021-09-10 14:38:00'], [115.94081666666666, 28.53205, '2021-09-10 14:38:15'], [115.94085, 28.53343333333333, '2021-09-10 14:38:30'], [115.94088333333332, 28.53461666666667, '2021-09-10 14:38:45']]",2021-09-10 14:37:45,2021-09-10 14:38:45
145290,206921,"[[115.94068333333334, 28.52968333333333, '2021-09-10 14:37:45'], [115.94078333333331, 28.531016666666662, '2021-09-10 14:38:00'], [115.94081666666666, 28.53205, '2021-09-10 14:38:15'], [115.94085, 28.53343333333333, '2021-09-10 14:38:30'], [115.94088333333332, 28.53461666666667, '2021-09-10 14:38:45']]",2021-09-10 14:37:45,2021-09-10 14:38:45
111882,206921,"[[115.94091666666668, 28.535166666666665, '2021-09-10 14:39:15'], [115.94091666666668, 28.535166666666665, '2021-09-10 14:39:30']]",2021-09-10 14:39:15,2021-09-10 14:39:30
111257,206921,"[[115.94096666666668, 28.535616666666662, '2021-09-10 14:40:15'], [115.94103333333334, 28.53678333333333, '2021-09-10 14:40:30']]",2021-09-10 14:40:15,2021-09-10 14:40:30
140214,206921,"[[115.94115, 28.53921666666667, '2021-09-10 14:41:00'], [115.94115, 28.53945, '2021-09-10 14:41:15']]",2021-09-10 14:41:00,2021-09-10 14:41:15
116572,206921,"[[115.94116666666666, 28.53975, '2021-09-10 14:41:30'], [115.94116666666666, 28.53975, '2021-09-10 14:41:45']]",2021-09-10 14:41:30,2021-09-10 14:41:45
140256,206921,"[[115.9401, 28.556083333333333, '2021-09-10 14:47:30'], [115.93978333333334, 28.557216666666665, '2021-09-10 14:47:45']]",2021-09-10 14:47:30,2021-09-10 14:47:45
112432,206921,"[[115.93883333333332, 28.561166666666665, '2021-09-10 14:48:45'], [115.9382, 28.56255, '2021-09-10 14:49:00']]",2021-09-10 14:48:45,2021-09-10 14:49:00
133790,206921,"[[115.93598333333334, 28.56693333333333, '2021-09-10 14:50:00'], [115.93553333333334, 28.56788333333333, '2021-09-10 14:50:15'], [115.93498333333334, 28.56895, '2021-09-10 14:50:30'], [115.93418333333334, 28.57028333333333, '2021-09-10 14:50:45']]",2021-09-10 14:50:00,2021-09-10 14:50:45
133789,206921,"[[115.93211666666669, 28.5732, '2021-09-10 14:51:45'], [115.93136666666666, 28.57535, '2021-09-10 14:52:00']]",2021-09-10 14:51:45,2021-09-10 14:52:00
138892,206921,"[[115.93091666666666, 28.57658333333333, '2021-09-10 14:52:15'], [115.93078333333334, 28.577016666666665, '2021-09-10 14:52:30']]",2021-09-10 14:52:15,2021-09-10 14:52:30
133786,206921,"[[115.92511666666668, 28.59945, '2021-09-10 14:57:30'], [115.92511666666668, 28.599716666666662, '2021-09-10 14:57:45']]",2021-09-10 14:57:30,2021-09-10 14:57:45
133282,206921,"[[115.92325, 28.606383333333333, '2021-09-10 14:59:00'], [115.9219, 28.6085, '2021-09-10 14:59:15']]",2021-09-10 14:59:00,2021-09-10 14:59:15
112439,206921,"[[115.91746666666668, 28.616416666666662, '2021-09-10 15:01:45'], [115.91741666666668, 28.616666666666667, '2021-09-10 15:02:00']]",2021-09-10 15:01:45,2021-09-10 15:02:00
133566,206921,"[[115.91118333333333, 28.63415, '2021-09-10 15:06:45'], [115.91086666666666, 28.63498333333333, '2021-09-10 15:07:00']]",2021-09-10 15:06:45,2021-09-10 15:07:00
112443,206921,"[[115.91086666666666, 28.63498333333333, '2021-09-10 15:07:00'], [115.9108, 28.635283333333334, '2021-09-10 15:07:15']]",2021-09-10 15:07:00,2021-09-10 15:07:15
145275,206921,"[[115.9106, 28.63593333333333, '2021-09-10 15:09:00'], [115.9106, 28.63593333333333, '2021-09-10 15:09:15']]",2021-09-10 15:09:00,2021-09-10 15:09:15
116585,206921,"[[115.90743333333332, 28.646416666666667, '2021-09-10 15:11:15'], [115.90736666666666, 28.647066666666667, '2021-09-10 15:11:30']]",2021-09-10 15:11:15,2021-09-10 15:11:30
133779,206921,"[[115.90668333333332, 28.65363333333333, '2021-09-10 15:13:15'], [115.90655, 28.65465, '2021-09-10 15:13:30']]",2021-09-10 15:13:15,2021-09-10 15:13:30
