sectionId,carId,path,start_date_time,end_date_time
105Q_down1,706808,"[[115.65548333333334, 28.653683333333333, '2021-09-09 06:18:15'], [115.65548333333334, 28.653683333333333, '2021-09-09 06:18:30'], [115.65548333333334, 28.653683333333333, '2021-09-09 06:18:45'], [115.65548333333334, 28.653683333333333, '2021-09-09 06:19:00'], [115.65548333333334, 28.653683333333333, '2021-09-09 06:19:15'], [115.65553333333334, 28.65315, '2021-09-09 06:19:30'], [115.6554, 28.6524, '2021-09-09 06:19:45'], [115.65605, 28.651616666666666, '2021-09-09 06:20:00'], [115.65686666666667, 28.6512, '2021-09-09 06:20:15'], [115.65803333333334, 28.65138333333333, '2021-09-09 06:20:30'], [115.65936666666668, 28.65085, '2021-09-09 06:20:45'], [115.66075, 28.650316666666665, '2021-09-09 06:21:00'], [115.66101666666668, 28.650233333333333, '2021-09-09 06:21:15']]",2021-09-09 06:18:15,2021-09-09 06:21:15
105Q_down2,706808,"[[115.66318333333334, 28.65093333333333, '2021-09-09 06:22:15'], [115.6646, 28.651633333333333, '2021-09-09 06:22:30'], [115.6651, 28.65203333333333, '2021-09-09 06:22:45'], [115.6661, 28.6527, '2021-09-09 06:23:00']]",2021-09-09 06:22:15,2021-09-09 06:23:00
105Q_down3,706808,"[[115.66823333333332, 28.654, '2021-09-09 06:23:30'], [115.67006666666668, 28.65505, '2021-09-09 06:23:45']]",2021-09-09 06:23:30,2021-09-09 06:23:45
105Q_down4,706808,"[[115.67176666666668, 28.656666666666663, '2021-09-09 06:24:15'], [115.67176666666668, 28.656666666666663, '2021-09-09 06:24:30'], [115.67306666666668, 28.657916666666665, '2021-09-09 06:24:45']]",2021-09-09 06:24:15,2021-09-09 06:24:45
105Q_down5,706808,"[[115.67388333333334, 28.65875, '2021-09-09 06:25:15'], [115.67538333333331, 28.66013333333333, '2021-09-09 06:25:30'], [115.67571666666667, 28.66058333333333, '2021-09-09 06:25:45']]",2021-09-09 06:25:15,2021-09-09 06:25:45
105Q_down6,706808,"[[115.67571666666667, 28.66058333333333, '2021-09-09 06:26:15'], [115.67571666666667, 28.66058333333333, '2021-09-09 06:26:30'], [115.67571666666667, 28.66058333333333, '2021-09-09 06:26:45'], [115.67676666666668, 28.66285, '2021-09-09 06:27:00']]",2021-09-09 06:26:15,2021-09-09 06:27:00
105Q_down8,706808,"[[115.68008333333331, 28.666533333333334, '2021-09-09 06:28:30'], [115.68111666666668, 28.6666, '2021-09-09 06:28:45'], [115.68221666666666, 28.66675, '2021-09-09 06:29:00'], [115.68243333333334, 28.66678333333333, '2021-09-09 06:29:15'], [115.68308333333331, 28.666916666666665, '2021-09-09 06:29:30']]",2021-09-09 06:28:30,2021-09-09 06:29:30
105Q_down9,706808,"[[115.68533333333332, 28.66703333333333, '2021-09-09 06:30:00'], [115.68568333333332, 28.66695, '2021-09-09 06:30:15'], [115.68568333333332, 28.666933333333333, '2021-09-09 06:30:30'], [115.68568333333332, 28.666933333333333, '2021-09-09 06:30:45'], [115.68568333333332, 28.666933333333333, '2021-09-09 06:31:00'], [115.6871, 28.66668333333333, '2021-09-09 06:31:15']]",2021-09-09 06:30:00,2021-09-09 06:31:15
105Q_down10,706808,"[[115.6885, 28.666666666666668, '2021-09-09 06:31:45'], [115.6893, 28.66638333333333, '2021-09-09 06:32:00'], [115.69011666666668, 28.665566666666667, '2021-09-09 06:32:15']]",2021-09-09 06:31:45,2021-09-09 06:32:15
105Q_down11,706808,"[[115.69168333333332, 28.663616666666663, '2021-09-09 06:33:30'], [115.69211666666666, 28.663, '2021-09-09 06:33:45'], [115.69266666666668, 28.661683333333333, '2021-09-09 06:34:00'], [115.69368333333334, 28.6611, '2021-09-09 06:34:15'], [115.69428333333332, 28.66035, '2021-09-09 06:34:30'], [115.6949, 28.65975, '2021-09-09 06:34:45'], [115.69513333333332, 28.6591, '2021-09-09 06:35:00'], [115.69491666666669, 28.658283333333333, '2021-09-09 06:35:15'], [115.69476666666668, 28.657466666666668, '2021-09-09 06:35:30'], [115.69438333333332, 28.656916666666667, '2021-09-09 06:35:45'], [115.69298333333332, 28.656783333333333, '2021-09-09 06:36:00'], [115.69161666666666, 28.65663333333333, '2021-09-09 06:36:15'], [115.69205, 28.65655, '2021-09-09 06:36:30'], [115.69358333333334, 28.65673333333333, '2021-09-09 06:36:45'], [115.69536666666669, 28.65685, '2021-09-09 06:37:00'], [115.69713333333333, 28.65693333333333, '2021-09-09 06:37:15'], [115.69898333333332, 28.657, '2021-09-09 06:37:30'], [115.70086666666668, 28.657016666666667, '2021-09-09 06:37:45'], [115.70275, 28.656983333333333, '2021-09-09 06:38:00'], [115.70458333333332, 28.656883333333333, '2021-09-09 06:38:15'], [115.70531666666666, 28.6562, '2021-09-09 06:38:30'], [115.70495, 28.65503333333333, '2021-09-09 06:38:45'], [115.70441666666666, 28.65355, '2021-09-09 06:39:00'], [115.7039, 28.652083333333334, '2021-09-09 06:39:15'], [115.70333333333332, 28.65053333333333, '2021-09-09 06:39:30'], [115.70278333333331, 28.648966666666663, '2021-09-09 06:39:45'], [115.70226666666667, 28.647466666666663, '2021-09-09 06:40:00'], [115.70178333333334, 28.64615, '2021-09-09 06:40:15'], [115.70125, 28.644683333333333, '2021-09-09 06:40:30'], [115.70083333333334, 28.64355, '2021-09-09 06:40:45'], [115.70051666666669, 28.642633333333333, '2021-09-09 06:41:00'], [115.70005, 28.641216666666665, '2021-09-09 06:41:15'], [115.6996, 28.6397, '2021-09-09 06:41:30'], [115.69961666666669, 28.639133333333334, '2021-09-09 06:41:45'], [115.69981666666666, 28.64005, '2021-09-09 06:42:00'], [115.70023333333332, 28.64131666666667, '2021-09-09 06:42:15'], [115.70075, 28.642516666666666, '2021-09-09 06:42:30'], [115.70205, 28.64235, '2021-09-09 06:42:45'], [115.70421666666668, 28.641616666666668, '2021-09-09 06:43:00'], [115.70581666666666, 28.64095, '2021-09-09 06:43:15'], [115.70741666666666, 28.6405, '2021-09-09 06:43:30'], [115.70885, 28.64005, '2021-09-09 06:43:45'], [115.7095, 28.641016666666665, '2021-09-09 06:44:00'], [115.71031666666669, 28.642233333333333, '2021-09-09 06:44:15'], [115.71063333333332, 28.642633333333333, '2021-09-09 06:44:30'], [115.71131666666666, 28.64353333333333, '2021-09-09 06:44:45']]",2021-09-09 06:33:30,2021-09-09 06:44:45
